"iter","loss","grad_norm","eta","speed","kappa","lambda_min","lambda_max","costo_local","accion_eta","b","w1","w2","theta1","theta2","theta3"
89,0.000285842123795863,0.00423218359291443,0.094775159193315,0.000401105873753801,0.0551288001113012,0.0550958208239702,1.48850212652896,NA,"ajuste_por_curvatura",0.100898855677121,0.81947381319487,0.336686674280497,0.81947381319487,0.336686674280497,0.100898855677121
90,0.000284149003748778,0.0042100794533546,0.0947790358401934,0.000399027271399558,0.0550856432915146,0.0550547663357072,1.48847397237577,NA,"ajuste_por_curvatura",0.100829245404178,0.819702779920149,0.337008566452778,0.819702779920149,0.337008566452778,0.100829245404178
91,0.000282473451618491,0.00418810703071401,0.0947828809727226,0.000396960850193189,0.0550428407929363,0.0550139067869947,1.48844579715873,NA,"ajuste_por_curvatura",0.100760053073411,0.819930683675163,0.337328714954468,0.819930683675163,0.337328714954468,0.100760053073411
92,0.000280815272816251,0.00416626533646962,0.0947866957882224,0.000394906525020962,0.055000379203274,0.0549732418282401,1.48841760884082,NA,"ajuste_por_curvatura",0.100691274710194,0.820157526053815,0.337647132900863,0.820157526053815,0.337647132900863,0.100691274710194
93,0.000279174275108685,0.00414455339568774,0.0947904813856794,0.000392864211505893,0.0549582462095997,0.0549327710862843,1.48838941495218,NA,"ajuste_por_curvatura",0.100622906420799,0.820383308862046,0.337963833175597,0.820383308862046,0.337963833175597,0.100622906420799
94,0.000277550268584561,0.00412297024642,0.0947942387609265,0.000390833825943334,0.0549164306514725,0.0548924943186653,1.48836122280416,NA,"ajuste_por_curvatura",0.10055494439074,0.820608034104509,0.33827882843993,0.820608034104509,0.33827882843993,0.10055494439074
95,0.000275943065622477,0.00410151493915274,0.094797968850083,0.000388815285439951,0.0548749220370291,0.0548524110168447,1.48833303908387,NA,"ajuste_por_curvatura",0.100487384882969,0.820831703971969,0.338592131141485,0.820831703971969,0.338592131141485,0.100487384882969
96,0.000274352480858618,0.00408018653629392,0.0948016724941699,0.000386808507728858,0.0548337109363736,0.0548125208870088,1.4883048701664,NA,"ajuste_por_curvatura",0.100420224235929,0.821054320829498,0.338903753522621,0.821054320829498,0.338903753522621,0.100420224235929
97,0.00027277833115588,0.00405898411171127,0.0948053504962062,0.000384813411369319,0.0547927883458613,0.0547728232825216,1.48827672200138,NA,"ajuste_por_curvatura",0.100353458861568,0.821275887205244,0.339213707628219,0.821275887205244,0.339213707628219,0.100353458861568
98,0.000271220435572748,0.00403790675029626,0.0948090035669232,0.000382829915491741,0.0547521462918085,0.0547333178823722,1.48824860023987,NA,"ajuste_por_curvatura",0.100287085243254,0.821496405779944,0.339522005313215,0.821496405779944,0.339522005313215,0.100287085243254
99,0.000269678615333787,0.00401695354757586,0.094812632384125,0.000380857940010417,0.054711777169722,0.0546940040875933,1.48822051033616,NA,"ajuste_por_curvatura",0.100221099933713,0.821715879376899,0.339828658249545,0.821715879376899,0.339828658249545,0.100221099933713
100,0.000268152693799794,0.00399612360934283,0.0948162375581817,0.000378897405455308,0.0546716741279403,0.0546548814637653,1.4881924572065,NA,"ajuste_por_curvatura",0.100155499552917,0.821934310952622,0.340133677932902,0.821934310952622,0.340133677932902,0.100155499552917
