"w1","w2","loss"
0.77,0.4375,0.00357516470350783
0.775,0.4375,0.00332404338576922
0.78,0.4375,0.00308384018228419
0.785,0.4375,0.00285448405431207
0.79,0.4375,0.00263590403921118
0.795,0.4375,0.00242802925010683
0.8,0.4375,0.00223078887555126
0.805,0.4375,0.00204411217917912
0.81,0.4375,0.00186792849936173
0.815,0.4375,0.00170216724886373
0.82,0.4375,0.00154675791450515
0.825,0.4375,0.00140163005683223
0.83,0.4375,0.0012667133097997
0.835,0.4375,0.00114193738046785
0.84,0.4375,0.00102723204871678
0.845,0.4375,0.000922527166980741
0.85,0.4375,0.000827752660005134
0.855,0.4375,0.000742838524628552
0.86,0.4375,0.00066771482959228
0.865,0.4375,0.000602311715379536
0.87,0.4375,0.000546559394086522
0.875,0.4375,0.000500388149327424
0.88,0.4375,0.00046372833617522
0.885,0.4375,0.000436510381140213
0.89,0.4375,0.000418664782187948
0.895,0.4375,0.00041012210879822
0.9,0.4375,0.000410813002066663
0.7,0.44375,0.00868237072127822
0.705,0.44375,0.0082620224745324
0.71,0.44375,0.00785357607674794
0.715,0.44375,0.00745696056638141
0.72,0.44375,0.00707210505718691
0.725,0.44375,0.00669893873818557
0.73,0.44375,0.0063373908735684
0.735,0.44375,0.00598739080253765
0.74,0.44375,0.00564886793909164
0.745,0.44375,0.00532175177175793
0.75,0.44375,0.00500597186327967
0.755,0.44375,0.00470145785025982
0.76,0.44375,0.00440813944276778
0.765,0.44375,0.0041259464239129
0.77,0.44375,0.00385480864938937
0.775,0.44375,0.00359465604699647
0.78,0.44375,0.00334541861613868
0.785,0.44375,0.00310702642730942
0.79,0.44375,0.00287940962156245
0.795,0.44375,0.00266249840997479
0.8,0.44375,0.00245622307310473
0.805,0.44375,0.00226051396044875
0.81,0.44375,0.00207530148990052
0.815,0.44375,0.0019005161472157
0.82,0.44375,0.00173608848548549
0.825,0.44375,0.0015819491246223
0.83,0.44375,0.00143802875086038
0.835,0.44375,0.00130425811627463
0.84,0.44375,0.00118056803831994
0.845,0.44375,0.00106688939939431
0.85,0.44375,0.000963153146427836
0.855,0.44375,0.000869290290500458
0.86,0.44375,0.000785231906490514
0.865,0.44375,0.000710909132756619
0.87,0.44375,0.000646253170854863
0.875,0.44375,0.000591195285293481
0.88,0.44375,0.000545666803326878
0.885,0.44375,0.000509599114790918
0.89,0.44375,0.000482923671981158
0.895,0.44375,0.000465571989575717
0.9,0.44375,0.000457475644604296
0.7,0.45,0.00910121496624898
0.705,0.45,0.00867198864808108
0.71,0.45,0.00825464410827713
0.715,0.45,0.00784911155002032
0.72,0.45,0.00745532124967963
0.725,0.45,0.00707320355653123
0.73,0.45,0.00670268889241596
0.735,0.45,0.0063437077513382
0.74,0.45,0.00599619069901083
0.745,0.45,0.00566006837235163
0.75,0.45,0.00533527147893558
0.755,0.45,0.00502173079640801
0.76,0.45,0.00471937717186316
0.765,0.45,0.00442814152119256
0.77,0.45,0.0041479548284078
0.775,0.45,0.00387874814494186
0.78,0.45,0.00362045258893324
0.785,0.45,0.00337299934449687
0.79,0.45,0.00313631966098591
0.795,0.45,0.00291034485224812
0.8,0.45,0.00269500629588065
0.805,0.45,0.00249023543248687
0.81,0.45,0.00229596376493856
0.815,0.45,0.00211212285764717
0.82,0.45,0.00193864433584714
0.825,0.45,0.00177545988489463
0.83,0.45,0.00162250124958457
0.835,0.45,0.00147970023348916
0.84,0.45,0.00134698869832046
0.845,0.45,0.00122429856331986
0.85,0.45,0.00111156180467715
0.855,0.45,0.00100871045498144
0.86,0.45,0.000915676602706561
0.865,0.45,0.00083239239173314
0.87,0.45,0.000758790020909418
0.875,0.45,0.000694801743653057
0.88,0.45,0.000640359867595755
0.885,0.45,0.000595396754272603
0.89,0.45,0.000559844818857875
0.895,0.45,0.000533636529948976
0.9,0.45,0.000516704409399989
